clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
25,6.59,13,0,0,01/04/1970 13:14,6,22,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",298.68
41,6.82,13,0,0,01/04/1970 13:14,6,22,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",300.21
27,6.88,13,0,0,01/04/1970 13:14,6,24,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",297.86
58,6.3,13,0,0,01/04/1970 13:14,6,25,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",296.98
54,5.99,13,0,0,01/04/1970 13:14,6,29,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",298.21
46,5.45,13,0,0,01/04/1970 13:14,6,32,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",293.27
37,4.92,13,0,0,01/04/1970 13:14,6,33,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",292.34
31,4.95,13,0,0,01/04/1970 13:14,6,35,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",291.21
1,3.95,13,0,0,01/04/1970 13:14,6,37,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",290.21
1,2.7,13,0,0,01/04/1970 13:14,6,39,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",289.21
1,1.9,13,0,0,01/04/1970 13:14,6,42,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",286.21
1,1.6,13,0,0,01/04/1970 13:14,6,44,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",289.18
1,1.45,13,0,0,01/04/1970 13:14,6,45,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",288.71
1,1.01,13,0,0,01/04/1970 13:14,6,48,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",288.29
7,1.06,13,0,0,01/04/1970 13:14,6,49,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",285.21
6,1.15,13,0,0,01/04/1970 13:14,6,49,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",283.21
6,1.43,13,0,0,01/04/1970 13:14,6,50,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",288.47
5,1.59,13,0,0,01/04/1970 13:14,6,43,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",290.04
4,1.88,13,0,0,01/04/1970 13:14,6,40,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",291.43
4,2.35,13,0,0,01/04/1970 13:14,6,37,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",292.89
2,2.98,13,0,0,01/04/1970 13:14,6,33,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",295.21
0,4.04,13,0,0,01/04/1970 13:14,6,29,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",295.07
1,4.95,13,0,0,01/04/1970 13:14,6,27,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",296.21
2,5.17,13,0,0,01/04/1970 13:14,6,26,"viirs_point_306880_2023-05-02 00:00:00_36.01592,43.68424",296.37
