clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
55,4.99,13,0,0,01/04/1970 13:06,6,53,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",292.43
96,5.16,13,0,0,01/04/1970 13:06,6,54,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",292.09
98,4.92,13,0,0,01/04/1970 13:06,6,57,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",291.48
99,4.21,13,0,0,01/04/1970 13:06,6,63,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",290.39
99,3.39,13,0,0,01/04/1970 13:06,6,71,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",288.54
99,3.5,13,0,0,01/04/1970 13:06,6,74,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",288.0
98,2.95,13,0,0,01/04/1970 13:06,6,79,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",287.18
4,2.71,13,0,0,01/04/1970 13:06,6,81,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",286.79
2,2.26,13,0,0,01/04/1970 13:06,6,82,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",286.66
1,2.2,13,0,0,01/04/1970 13:06,6,84,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",286.6
1,2.51,13,0,0,01/04/1970 13:06,6,85,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",286.47
7,2.8,13,0,0,01/04/1970 13:06,6,86,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",286.82
15,3.31,13,0,0,01/04/1970 13:06,6,87,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",287.54
25,5.44,13,0,0,01/04/1970 13:06,6,83,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",289.18
70,3.96,13,0,0,01/04/1970 13:06,6,85,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",287.65
74,4.22,13,0,0,01/04/1970 13:06,6,83,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",287.43
71,3.92,13,0,0,01/04/1970 13:06,6,85,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",286.57
62,3.46,13,0,0,01/04/1970 13:06,6,87,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",285.75
62,3.27,13,0,0,01/04/1970 13:06,6,82,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",287.01
0,3.89,13,0,0,01/04/1970 13:06,6,71,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",288.9
0,3.75,13,0,0,01/04/1970 13:06,6,63,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",290.37
0,2.99,13,0,0,01/04/1970 13:06,6,56,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",291.54
2,2.49,13,0,0,01/04/1970 13:06,6,51,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",292.38
1,1.94,13,0,0,01/04/1970 13:06,6,47,"viirs_point_306399_2023-05-02 00:00:00_-33.74236,115.66449",292.94
