clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
29,0.95,13,0,0,01/04/1970 13:15,6,38,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",300.12
27,0.66,13,0,0,01/04/1970 13:15,6,37,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",300.69
23,0.73,13,0,0,01/04/1970 13:15,6,39,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",300.46
20,1.45,13,0,0,01/04/1970 13:15,6,45,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",298.58
18,2.25,13,0,0,01/04/1970 13:15,6,45,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",298.11
8,2.44,13,0,0,01/04/1970 13:15,6,44,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",297.23
5,1.85,13,0,0,01/04/1970 13:15,6,43,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",296.52
7,1.13,13,0,0,01/04/1970 13:15,6,41,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",295.99
6,2.63,13,0,0,01/04/1970 13:15,6,46,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",295.38
4,1.39,13,0,0,01/04/1970 13:15,6,47,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",294.72
4,1.15,13,0,0,01/04/1970 13:15,6,48,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",294.03
2,1.44,13,0,0,01/04/1970 13:15,6,51,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",293.44
1,1.88,13,0,0,01/04/1970 13:15,6,52,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",292.99
2,2.42,13,0,0,01/04/1970 13:15,6,53,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",292.66
3,3.03,13,0,0,01/04/1970 13:15,6,54,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",292.28
4,2.85,13,0,0,01/04/1970 13:15,6,56,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",291.91
4,2.58,13,0,0,01/04/1970 13:15,6,56,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",292.12
5,2.85,13,0,0,01/04/1970 13:15,6,51,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",294.02
6,3.21,13,0,0,01/04/1970 13:15,6,50,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",295.35
5,3.87,13,0,0,01/04/1970 13:15,6,51,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",296.56
5,3.02,13,0,0,01/04/1970 13:15,6,51,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",297.37
4,2.79,13,0,0,01/04/1970 13:15,6,52,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",297.56
3,2.12,13,0,0,01/04/1970 13:15,6,50,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",297.87
2,1.16,13,0,0,01/04/1970 13:15,6,48,"viirs_point_306929_2023-05-02 00:00:00_-17.01801,27.93917",298.46
